trait_id,GeneID,Symbol,tax_id,Org_name
cytokine_NCBI,6372,CXCL6,9606,Homo sapiens
cytokine_NCBI,3576,CXCL8,9606,Homo sapiens
cytokine_NCBI,4283,CXCL9,9606,Homo sapiens
cytokine_NCBI,3577,CXCR1,9606,Homo sapiens
cytokine_NCBI,3579,CXCR2,9606,Homo sapiens
cytokine_NCBI,2833,CXCR3,9606,Homo sapiens
cytokine_NCBI,7852,CXCR4,9606,Homo sapiens
cytokine_NCBI,643,CXCR5,9606,Homo sapiens
cytokine_NCBI,10663,CXCR6,9606,Homo sapiens
cytokine_NCBI,51523,CXXC5,9606,Homo sapiens
cytokine_NCBI,1536,CYBB,9606,Homo sapiens
cytokine_NCBI,643160,CYMP,9606,Homo sapiens
cytokine_NCBI,440602,CYMP-AS1,9606,Homo sapiens
cytokine_NCBI,1588,CYP19A1,9606,Homo sapiens
cytokine_NCBI,1593,CYP27A1,9606,Homo sapiens
cytokine_NCBI,1576,CYP3A4,9606,Homo sapiens
cytokine_NCBI,9595,CYTIP,9606,Homo sapiens
cytokine_NCBI,54360,CYTL1,9606,Homo sapiens
cytokine_NCBI,1600,DAB1,9606,Homo sapiens
cytokine_NCBI,1602,DACH1,9606,Homo sapiens
cytokine_NCBI,747,DAGLA,9606,Homo sapiens
cytokine_NCBI,1612,DAPK1,9606,Homo sapiens
cytokine_NCBI,28988,DBNL,9606,Homo sapiens
cytokine_NCBI,54798,DCHS2,9606,Homo sapiens
cytokine_NCBI,23564,DDAH2,9606,Homo sapiens
cytokine_NCBI,1649,DDIT3,9606,Homo sapiens
cytokine_NCBI,1650,DDOST,9606,Homo sapiens
cytokine_NCBI,1652,DDT,9606,Homo sapiens
cytokine_NCBI,9188,DDX21,9606,Homo sapiens
cytokine_NCBI,23586,DDX58,9606,Homo sapiens
cytokine_NCBI,1667,DEFA1,9606,Homo sapiens
cytokine_NCBI,55894,DEFB103B,9606,Homo sapiens
cytokine_NCBI,644414,DEFB131A,9606,Homo sapiens
cytokine_NCBI,1673,DEFB4A,9606,Homo sapiens
cytokine_NCBI,163486,DENND1B,9606,Homo sapiens
cytokine_NCBI,64798,DEPTOR,9606,Homo sapiens
cytokine_NCBI,1606,DGKA,9606,Homo sapiens
cytokine_NCBI,8525,DGKZ,9606,Homo sapiens
cytokine_NCBI,1665,DHX15,9606,Homo sapiens
cytokine_NCBI,170506,DHX36,9606,Homo sapiens
