trait_id,GeneID,Symbol,tax_id,Org_name,Bioentity
cell_surface_UniProtKB,,MACF1,9606,Homo sapiens,UniProtKB:Q9UPN3
cell_surface_UniProtKB,,VAV1,9606,Homo sapiens,UniProtKB:P15498
cell_surface_UniProtKB,,GAB2,9606,Homo sapiens,UniProtKB:Q9UQC2
cell_surface_UniProtKB,,LRRC32,9606,Homo sapiens,UniProtKB:Q14392
cell_surface_UniProtKB,,GPR37L1,9606,Homo sapiens,UniProtKB:O60883
cell_surface_UniProtKB,,CCL25,9606,Homo sapiens,UniProtKB:O15444
cell_surface_UniProtKB,,FLRT2,9606,Homo sapiens,UniProtKB:O43155
cell_surface_UniProtKB,,PLXNA1,9606,Homo sapiens,UniProtKB:Q9UIW2
cell_surface_UniProtKB,,IGHG2,9606,Homo sapiens,UniProtKB:P01859
cell_surface_UniProtKB,,HES1,9606,Homo sapiens,UniProtKB:Q14469
cell_surface_UniProtKB,,WNT7A,9606,Homo sapiens,UniProtKB:O00755
cell_surface_UniProtKB,,RIC3,9606,Homo sapiens,UniProtKB:Q7Z5B4
cell_surface_UniProtKB,,GFRA4,9606,Homo sapiens,UniProtKB:Q9GZZ7
cell_surface_UniProtKB,,GFRA1,9606,Homo sapiens,UniProtKB:P56159
cell_surface_UniProtKB,,F13A1,9606,Homo sapiens,UniProtKB:P00488
cell_surface_UniProtKB,,LGALS3,9606,Homo sapiens,UniProtKB:P17931
cell_surface_UniProtKB,,TAX1BP3,9606,Homo sapiens,UniProtKB:O14907
cell_surface_UniProtKB,,BSG,9606,Homo sapiens,UniProtKB:P35613
cell_surface_UniProtKB,,KRT9,9606,Homo sapiens,UniProtKB:P35527
cell_surface_UniProtKB,,KRT7,9606,Homo sapiens,UniProtKB:P08729
cell_surface_UniProtKB,,SPRR1A,9606,Homo sapiens,UniProtKB:P35321
cell_surface_UniProtKB,,TCHH,9606,Homo sapiens,UniProtKB:Q07283
cell_surface_UniProtKB,,IL7,9606,Homo sapiens,UniProtKB:P13232
cell_surface_UniProtKB,,CASP14,9606,Homo sapiens,UniProtKB:P31944
cell_surface_UniProtKB,,KRT76,9606,Homo sapiens,UniProtKB:Q01546
cell_surface_UniProtKB,,ARPC2,9606,Homo sapiens,UniProtKB:O15144
cell_surface_UniProtKB,,LGALS1,9606,Homo sapiens,UniProtKB:P09382
cell_surface_UniProtKB,,RAC3,9606,Homo sapiens,UniProtKB:P60763
cell_surface_UniProtKB,,KRT13,9606,Homo sapiens,UniProtKB:P13646
cell_surface_UniProtKB,,SPRR2E,9606,Homo sapiens,UniProtKB:P22531
cell_surface_UniProtKB,,SPRR1B,9606,Homo sapiens,UniProtKB:P22528
cell_surface_UniProtKB,,SPRR3,9606,Homo sapiens,UniProtKB:Q9UBC9
cell_surface_UniProtKB,,KRT75,9606,Homo sapiens,UniProtKB:O95678
cell_surface_UniProtKB,,TGM5,9606,Homo sapiens,UniProtKB:O43548
cell_surface_UniProtKB,,KRT15,9606,Homo sapiens,UniProtKB:P19012
cell_surface_UniProtKB,,ADAM15,9606,Homo sapiens,UniProtKB:Q13444
cell_surface_UniProtKB,,ADGRA2,9606,Homo sapiens,UniProtKB:Q96PE1
cell_surface_UniProtKB,,ZNF703,9606,Homo sapiens,UniProtKB:Q9H7S9
cell_surface_UniProtKB,,CHRNB4,9606,Homo sapiens,UniProtKB:P30926
cell_surface_UniProtKB,,NEDD9,9606,Homo sapiens,UniProtKB:Q14511
cell_surface_UniProtKB,,CCL21,9606,Homo sapiens,UniProtKB:O00585
cell_surface_UniProtKB,,SDC4,9606,Homo sapiens,UniProtKB:P31431
cell_surface_UniProtKB,,CDH5,9606,Homo sapiens,UniProtKB:P33151
cell_surface_UniProtKB,,ASCL1,9606,Homo sapiens,UniProtKB:P50553
cell_surface_UniProtKB,,PRKCA,9606,Homo sapiens,UniProtKB:P17252
cell_surface_UniProtKB,,NKAP,9606,Homo sapiens,UniProtKB:Q8N5F7
cell_surface_UniProtKB,,GCNT2,9606,Homo sapiens,UniProtKB:Q8N0V5
cell_surface_UniProtKB,,PLG,9606,Homo sapiens,UniProtKB:P00747
cell_surface_UniProtKB,,PLXNA2,9606,Homo sapiens,UniProtKB:O75051
cell_surface_UniProtKB,,BSPH1,9606,Homo sapiens,UniProtKB:Q075Z2
cell_surface_UniProtKB,,SEMA4C,9606,Homo sapiens,UniProtKB:Q9C0C4
cell_surface_UniProtKB,,CLMP,9606,Homo sapiens,UniProtKB:Q9H6B4
cell_surface_UniProtKB,,BCL2L14,9606,Homo sapiens,UniProtKB:Q9BZR8
cell_surface_UniProtKB,,ARL13B,9606,Homo sapiens,UniProtKB:Q3SXY8
cell_surface_UniProtKB,,CLEC4C,9606,Homo sapiens,UniProtKB:Q8WTT0
cell_surface_UniProtKB,,UNC5B,9606,Homo sapiens,UniProtKB:Q8IZJ1
cell_surface_UniProtKB,,FOLR3,9606,Homo sapiens,UniProtKB:P41439
cell_surface_UniProtKB,,UPK1A,9606,Homo sapiens,UniProtKB:O00322
cell_surface_UniProtKB,,ATP1B2,9606,Homo sapiens,UniProtKB:P14415
cell_surface_UniProtKB,,DCBLD2,9606,Homo sapiens,UniProtKB:Q96PD2
cell_surface_UniProtKB,,ITGA1,9606,Homo sapiens,UniProtKB:P56199
cell_surface_UniProtKB,,BSN,9606,Homo sapiens,UniProtKB:Q9UPA5
cell_surface_UniProtKB,,GABRA6,9606,Homo sapiens,UniProtKB:Q16445
cell_surface_UniProtKB,,EPHB1,9606,Homo sapiens,UniProtKB:P54762
cell_surface_UniProtKB,,KRT82,9606,Homo sapiens,UniProtKB:Q9NSB4
cell_surface_UniProtKB,,CFD,9606,Homo sapiens,UniProtKB:P00746
cell_surface_UniProtKB,,ELSPBP1,9606,Homo sapiens,UniProtKB:Q96BH3
cell_surface_UniProtKB,,CCNY,9606,Homo sapiens,UniProtKB:Q8ND76
cell_surface_UniProtKB,,INPP5D,9606,Homo sapiens,UniProtKB:Q92835
cell_surface_UniProtKB,,RC3H2,9606,Homo sapiens,UniProtKB:Q9HBD1
cell_surface_UniProtKB,,CORO1A,9606,Homo sapiens,UniProtKB:P31146
cell_surface_UniProtKB,,ANXA1,9606,Homo sapiens,UniProtKB:P04083
cell_surface_UniProtKB,,IGHV1OR21-1,9606,Homo sapiens,UniProtKB:A0A087WYE8
cell_surface_UniProtKB,,IGHV3-15,9606,Homo sapiens,UniProtKB:A0A0B4J1V0
cell_surface_UniProtKB,,IGHV7-81,9606,Homo sapiens,UniProtKB:A0A0B4J1V7
cell_surface_UniProtKB,,IGHV3-64D,9606,Homo sapiens,UniProtKB:A0A0J9YX35
cell_surface_UniProtKB,,IGHV6-1,9606,Homo sapiens,UniProtKB:A0A0B4J1U7
cell_surface_UniProtKB,,IGHV3-21,9606,Homo sapiens,UniProtKB:A0A0B4J1V1
cell_surface_UniProtKB,,IGHV2-26,9606,Homo sapiens,UniProtKB:A0A0B4J1V2
cell_surface_UniProtKB,,IGHV3-73,9606,Homo sapiens,UniProtKB:A0A0B4J1V6
cell_surface_UniProtKB,,IGHV7-4-1,9606,Homo sapiens,UniProtKB:A0A0J9YVY3
cell_surface_UniProtKB,,A0A0J9YW62,9606,Homo sapiens,UniProtKB:A0A0J9YW62
cell_surface_UniProtKB,,IGHV1-69D,9606,Homo sapiens,UniProtKB:A0A0B4J2H0
cell_surface_UniProtKB,,IGHV3-43,9606,Homo sapiens,UniProtKB:A0A0B4J1X8
cell_surface_UniProtKB,,IGHE,9606,Homo sapiens,UniProtKB:P01854
cell_surface_UniProtKB,,IGHV3-64,9606,Homo sapiens,UniProtKB:A0A075B6Q5
cell_surface_UniProtKB,,A0A0J9YWU9,9606,Homo sapiens,UniProtKB:A0A0J9YWU9
cell_surface_UniProtKB,,IGHV4-4,9606,Homo sapiens,UniProtKB:A0A075B6R2
cell_surface_UniProtKB,,IGHV5-10-1,9606,Homo sapiens,UniProtKB:A0A0J9YXX1
cell_surface_UniProtKB,,A0A0J9YY99,9606,Homo sapiens,UniProtKB:A0A0J9YY99
cell_surface_UniProtKB,,S4R3C0,9606,Homo sapiens,UniProtKB:S4R3C0
cell_surface_UniProtKB,,IGHV3OR16-8,9606,Homo sapiens,UniProtKB:A0A075B7F1
cell_surface_UniProtKB,,IGHV3OR16-10,9606,Homo sapiens,UniProtKB:A0A075B7F0
cell_surface_UniProtKB,,IGHV3OR16-13,9606,Homo sapiens,UniProtKB:A0A075B7E8
cell_surface_UniProtKB,,IGHV3OR15-7,9606,Homo sapiens,UniProtKB:A0A075B7D8
cell_surface_UniProtKB,,IGHV1OR15-1,9606,Homo sapiens,UniProtKB:A0A075B7D0
cell_surface_UniProtKB,,IGHV3OR16-12,9606,Homo sapiens,UniProtKB:A0A075B7B8
cell_surface_UniProtKB,,IGHV4OR15-8,9606,Homo sapiens,UniProtKB:A0A075B7B6
cell_surface_UniProtKB,,IGHV1-69-2,9606,Homo sapiens,UniProtKB:A0A0G2JMI3
cell_surface_UniProtKB,,ALPK2,9606,Homo sapiens,UniProtKB:Q86TB3
cell_surface_UniProtKB,,IGHV2-70D,9606,Homo sapiens,UniProtKB:A0A0C4DH43
cell_surface_UniProtKB,,IGHV3-66,9606,Homo sapiens,UniProtKB:A0A0C4DH42
cell_surface_UniProtKB,,IGHV4-61,9606,Homo sapiens,UniProtKB:A0A0C4DH41
cell_surface_UniProtKB,,IGHV1-58,9606,Homo sapiens,UniProtKB:A0A0C4DH39
cell_surface_UniProtKB,,IGHV5-51,9606,Homo sapiens,UniProtKB:A0A0C4DH38
cell_surface_UniProtKB,,IGHV3-38,9606,Homo sapiens,UniProtKB:A0A0C4DH36
cell_surface_UniProtKB,,IGHV3-35,9606,Homo sapiens,UniProtKB:A0A0C4DH35
cell_surface_UniProtKB,,IGHV4-28,9606,Homo sapiens,UniProtKB:A0A0C4DH34
cell_surface_UniProtKB,,IGHV1-24,9606,Homo sapiens,UniProtKB:A0A0C4DH33
cell_surface_UniProtKB,,IGHV3-20,9606,Homo sapiens,UniProtKB:A0A0C4DH32
cell_surface_UniProtKB,,IGHV1-18,9606,Homo sapiens,UniProtKB:A0A0C4DH31
cell_surface_UniProtKB,,IGHV3-16,9606,Homo sapiens,UniProtKB:A0A0C4DH30
cell_surface_UniProtKB,,IGHV1-3,9606,Homo sapiens,UniProtKB:A0A0C4DH29
cell_surface_UniProtKB,,IGHV3OR16-9,9606,Homo sapiens,UniProtKB:S4R460
cell_surface_UniProtKB,,DMTN,9606,Homo sapiens,UniProtKB:Q08495
cell_surface_UniProtKB,,PRAM1,9606,Homo sapiens,UniProtKB:Q96QH2
cell_surface_UniProtKB,,IGHV1OR15-9,9606,Homo sapiens,UniProtKB:A0A0B4J2B8
cell_surface_UniProtKB,,IGHV2OR16-5,9606,Homo sapiens,UniProtKB:A0A0B4J2B6
cell_surface_UniProtKB,,IGHV3-72,9606,Homo sapiens,UniProtKB:A0A0B4J1Y9
cell_surface_UniProtKB,,IGHV4-30-2,9606,Homo sapiens,UniProtKB:A0A087WSY4
cell_surface_UniProtKB,,IGHV3-49,9606,Homo sapiens,UniProtKB:A0A0A0MS15
cell_surface_UniProtKB,,IGHV1-45,9606,Homo sapiens,UniProtKB:A0A0A0MS14
cell_surface_UniProtKB,,IL23R,9606,Homo sapiens,UniProtKB:Q5VWK5
cell_surface_UniProtKB,,FUT4,9606,Homo sapiens,UniProtKB:P22083
cell_surface_UniProtKB,,IGLL5,9606,Homo sapiens,UniProtKB:B9A064
cell_surface_UniProtKB,,IGHV4-30-4,9606,Homo sapiens,UniProtKB:P0DP06
cell_surface_UniProtKB,,IGHV3-43D,9606,Homo sapiens,UniProtKB:P0DP04
cell_surface_UniProtKB,,IGHV3-30-5,9606,Homo sapiens,UniProtKB:P0DP03
cell_surface_UniProtKB,,IGHV3-30-3,9606,Homo sapiens,UniProtKB:P0DP02
cell_surface_UniProtKB,,IGHV1-8,9606,Homo sapiens,UniProtKB:P0DP01
cell_surface_UniProtKB,,TNMD,9606,Homo sapiens,UniProtKB:Q9H2S6
cell_surface_UniProtKB,,IGHV4-31,9606,Homo sapiens,UniProtKB:P0DP07
cell_surface_UniProtKB,,IGHV4-38-2,9606,Homo sapiens,UniProtKB:P0DP08
cell_surface_UniProtKB,,IGHV3-74,9606,Homo sapiens,UniProtKB:A0A0B4J1X5
cell_surface_UniProtKB,,A0A087WW49,9606,Homo sapiens,UniProtKB:A0A087WW49
cell_surface_UniProtKB,,WNT3A,9606,Homo sapiens,UniProtKB:P56704
cell_surface_UniProtKB,,ARL3,9606,Homo sapiens,UniProtKB:P36405
cell_surface_UniProtKB,,SPARC,9606,Homo sapiens,UniProtKB:P09486
cell_surface_UniProtKB,,EPHB4,9606,Homo sapiens,UniProtKB:P54760
cell_surface_UniProtKB,,NFAM1,9606,Homo sapiens,UniProtKB:Q8NET5
cell_surface_UniProtKB,,GCSAM,9606,Homo sapiens,UniProtKB:Q8N6F7
cell_surface_UniProtKB,,BTN3A3,9606,Homo sapiens,UniProtKB:O00478
cell_surface_UniProtKB,,EVPL,9606,Homo sapiens,UniProtKB:Q92817
cell_surface_UniProtKB,,BTN3A2,9606,Homo sapiens,UniProtKB:P78410
cell_surface_UniProtKB,,FCGR3B,9606,Homo sapiens,UniProtKB:O75015
cell_surface_UniProtKB,,IL7R,9606,Homo sapiens,UniProtKB:P16871
cell_surface_UniProtKB,,PKHD1,9606,Homo sapiens,UniProtKB:P08F94
cell_surface_UniProtKB,,ITGA3,9606,Homo sapiens,UniProtKB:P26006
cell_surface_UniProtKB,,SEMA3E,9606,Homo sapiens,UniProtKB:O15041
cell_surface_UniProtKB,,IHH,9606,Homo sapiens,UniProtKB:Q14623
cell_surface_UniProtKB,,SEMA3A,9606,Homo sapiens,UniProtKB:Q14563
cell_surface_UniProtKB,,EVL,9606,Homo sapiens,UniProtKB:Q9UI08
cell_surface_UniProtKB,,MR1,9606,Homo sapiens,UniProtKB:Q95460
cell_surface_UniProtKB,,FGB,9606,Homo sapiens,UniProtKB:P02675
cell_surface_UniProtKB,,FGA,9606,Homo sapiens,UniProtKB:P02671
cell_surface_UniProtKB,,CD24,9606,Homo sapiens,UniProtKB:P25063
cell_surface_UniProtKB,,DLL1,9606,Homo sapiens,UniProtKB:O00548
cell_surface_UniProtKB,,KRT16,9606,Homo sapiens,UniProtKB:P08779
cell_surface_UniProtKB,,DOK1,9606,Homo sapiens,UniProtKB:Q99704
cell_surface_UniProtKB,,NEO1,9606,Homo sapiens,UniProtKB:Q92859
cell_surface_UniProtKB,,FAIM2,9606,Homo sapiens,UniProtKB:Q9BWQ8
cell_surface_UniProtKB,,KCNQ3,9606,Homo sapiens,UniProtKB:O43525
cell_surface_UniProtKB,,TMX3,9606,Homo sapiens,UniProtKB:Q96JJ7
cell_surface_UniProtKB,,DOK2,9606,Homo sapiens,UniProtKB:O60496
cell_surface_UniProtKB,,CHN1,9606,Homo sapiens,UniProtKB:P15882
cell_surface_UniProtKB,,EFNA4,9606,Homo sapiens,UniProtKB:P52798
cell_surface_UniProtKB,,CTTN,9606,Homo sapiens,UniProtKB:Q14247
cell_surface_UniProtKB,,EFNB3,9606,Homo sapiens,UniProtKB:Q15768
cell_surface_UniProtKB,,LRFN1,9606,Homo sapiens,UniProtKB:Q9P244
cell_surface_UniProtKB,,AMER2,9606,Homo sapiens,UniProtKB:Q8N7J2
cell_surface_UniProtKB,,SLURP1,9606,Homo sapiens,UniProtKB:P55000
cell_surface_UniProtKB,,PARD3,9606,Homo sapiens,UniProtKB:Q8TEW0
cell_surface_UniProtKB,,TMEM198,9606,Homo sapiens,UniProtKB:Q66K66
cell_surface_UniProtKB,,APCDD1,9606,Homo sapiens,UniProtKB:Q8J025
cell_surface_UniProtKB,,CCM2,9606,Homo sapiens,UniProtKB:Q9BSQ5
cell_surface_UniProtKB,,CUSTOS,9606,Homo sapiens,UniProtKB:Q96C57
cell_surface_UniProtKB,,KREMEN2,9606,Homo sapiens,UniProtKB:Q8NCW0
cell_surface_UniProtKB,,CXXC4,9606,Homo sapiens,UniProtKB:Q9H2H0
cell_surface_UniProtKB,,IL12B,9606,Homo sapiens,UniProtKB:P29460
cell_surface_UniProtKB,,SLC6A2,9606,Homo sapiens,UniProtKB:P23975
cell_surface_UniProtKB,,CCDC88C,9606,Homo sapiens,UniProtKB:Q9P219
cell_surface_UniProtKB,,TSPAN14,9606,Homo sapiens,UniProtKB:Q8NG11
cell_surface_UniProtKB,,BLOC1S2,9606,Homo sapiens,UniProtKB:Q6QNY1
cell_surface_UniProtKB,,DISC1,9606,Homo sapiens,UniProtKB:Q9NRI5
cell_surface_UniProtKB,,CDH17,9606,Homo sapiens,UniProtKB:Q12864
cell_surface_UniProtKB,,LAG3,9606,Homo sapiens,UniProtKB:P18627
cell_surface_UniProtKB,,CLIC4,9606,Homo sapiens,UniProtKB:Q9Y696
cell_surface_UniProtKB,,CNTF,9606,Homo sapiens,UniProtKB:P26441
cell_surface_UniProtKB,,NDRG4,9606,Homo sapiens,UniProtKB:Q9ULP0
cell_surface_UniProtKB,,PTPRF,9606,Homo sapiens,UniProtKB:P10586
cell_surface_UniProtKB,,ARSB,9606,Homo sapiens,UniProtKB:P15848
cell_surface_UniProtKB,,TNFSF14,9606,Homo sapiens,UniProtKB:O43557
cell_surface_UniProtKB,,ADAMTS1,9606,Homo sapiens,UniProtKB:Q9UHI8
cell_surface_UniProtKB,,LLGL1,9606,Homo sapiens,UniProtKB:Q15334
cell_surface_UniProtKB,,FSTL4,9606,Homo sapiens,UniProtKB:Q6MZW2
cell_surface_UniProtKB,,BMX,9606,Homo sapiens,UniProtKB:P51813
cell_surface_UniProtKB,,STAT5B,9606,Homo sapiens,UniProtKB:P51692
cell_surface_UniProtKB,,ZFYVE27,9606,Homo sapiens,UniProtKB:Q5T4F4
cell_surface_UniProtKB,,SLC46A2,9606,Homo sapiens,UniProtKB:Q9BY10
cell_surface_UniProtKB,,RUNX1,9606,Homo sapiens,UniProtKB:Q01196
cell_surface_UniProtKB,,YES1,9606,Homo sapiens,UniProtKB:P07947
cell_surface_UniProtKB,,APCDD1L,9606,Homo sapiens,UniProtKB:Q8NCL9
cell_surface_UniProtKB,,ROBO1,9606,Homo sapiens,UniProtKB:Q9Y6N7
cell_surface_UniProtKB,,KRT25,9606,Homo sapiens,UniProtKB:Q7Z3Z0
cell_surface_UniProtKB,,KRT27,9606,Homo sapiens,UniProtKB:Q7Z3Y8
cell_surface_UniProtKB,,FGF9,9606,Homo sapiens,UniProtKB:P31371
cell_surface_UniProtKB,,KRT6C,9606,Homo sapiens,UniProtKB:P48668
cell_surface_UniProtKB,,KRT12,9606,Homo sapiens,UniProtKB:Q99456
cell_surface_UniProtKB,,KRT71,9606,Homo sapiens,UniProtKB:Q3SY84
cell_surface_UniProtKB,,KRT74,9606,Homo sapiens,UniProtKB:Q7RTS7
cell_surface_UniProtKB,,KRT6B,9606,Homo sapiens,UniProtKB:P04259
cell_surface_UniProtKB,,SEMA3F,9606,Homo sapiens,UniProtKB:Q13275
cell_surface_UniProtKB,,KLK12,9606,Homo sapiens,UniProtKB:Q9UKR0
cell_surface_UniProtKB,,KLK13,9606,Homo sapiens,UniProtKB:Q9UKR3
cell_surface_UniProtKB,,VAV3,9606,Homo sapiens,UniProtKB:Q9UKW4
cell_surface_UniProtKB,,KRT3,9606,Homo sapiens,UniProtKB:P12035
cell_surface_UniProtKB,,GCSAML,9606,Homo sapiens,UniProtKB:Q5JQS6
cell_surface_UniProtKB,,KRT31,9606,Homo sapiens,UniProtKB:Q15323
cell_surface_UniProtKB,,CARD11,9606,Homo sapiens,UniProtKB:Q9BXL7
cell_surface_UniProtKB,,RTN4,9606,Homo sapiens,UniProtKB:Q9NQC3
cell_surface_UniProtKB,,FZD9,9606,Homo sapiens,UniProtKB:O00144
cell_surface_UniProtKB,,CXCL13,9606,Homo sapiens,UniProtKB:O43927
cell_surface_UniProtKB,,SEMA7A,9606,Homo sapiens,UniProtKB:O75326
cell_surface_UniProtKB,,RAC1,9606,Homo sapiens,UniProtKB:P63000
cell_surface_UniProtKB,,FADD,9606,Homo sapiens,UniProtKB:Q13158
cell_surface_UniProtKB,,SLC9A3R1,9606,Homo sapiens,UniProtKB:O14745
cell_surface_UniProtKB,,HRG,9606,Homo sapiens,UniProtKB:P04196
cell_surface_UniProtKB,,CAPNS1,9606,Homo sapiens,UniProtKB:P04632
cell_surface_UniProtKB,,KCNH5,9606,Homo sapiens,UniProtKB:Q8NCM2
cell_surface_UniProtKB,,VEGFC,9606,Homo sapiens,UniProtKB:P49767
cell_surface_UniProtKB,,KRT20,9606,Homo sapiens,UniProtKB:P35900
cell_surface_UniProtKB,,APOH,9606,Homo sapiens,UniProtKB:P02749
cell_surface_UniProtKB,,CASP2,9606,Homo sapiens,UniProtKB:P42575
cell_surface_UniProtKB,,CSPG5,9606,Homo sapiens,UniProtKB:O95196
cell_surface_UniProtKB,,VWDE,9606,Homo sapiens,UniProtKB:Q8N2E2
cell_surface_UniProtKB,,CLDND1,9606,Homo sapiens,UniProtKB:Q9NY35
cell_surface_UniProtKB,,B4GALT1,9606,Homo sapiens,UniProtKB:P15291
cell_surface_UniProtKB,,XKR8,9606,Homo sapiens,UniProtKB:Q9H6D3
cell_surface_UniProtKB,,FCN1,9606,Homo sapiens,UniProtKB:O00602
cell_surface_UniProtKB,,EVC2,9606,Homo sapiens,UniProtKB:Q86UK5
cell_surface_UniProtKB,,HOMER1,9606,Homo sapiens,UniProtKB:Q86YM7
cell_surface_UniProtKB,,TNFRSF6B,9606,Homo sapiens,UniProtKB:O95407
cell_surface_UniProtKB,,IFT140,9606,Homo sapiens,UniProtKB:Q96RY7
cell_surface_UniProtKB,,KRT18,9606,Homo sapiens,UniProtKB:P05783
cell_surface_UniProtKB,,NPTN,9606,Homo sapiens,UniProtKB:Q9Y639
cell_surface_UniProtKB,,KRT8,9606,Homo sapiens,UniProtKB:P05787
cell_surface_UniProtKB,,FAT4,9606,Homo sapiens,UniProtKB:Q6V0I7
cell_surface_UniProtKB,,KPNA1,9606,Homo sapiens,UniProtKB:P52294
cell_surface_UniProtKB,,TNFSF18,9606,Homo sapiens,UniProtKB:Q9UNG2
cell_surface_UniProtKB,,RAB11A,9606,Homo sapiens,UniProtKB:P62491
cell_surface_UniProtKB,,P2RY12,9606,Homo sapiens,UniProtKB:Q9H244
cell_surface_UniProtKB,,NOTCH1,9606,Homo sapiens,UniProtKB:P46531
cell_surface_UniProtKB,,NRP1,9606,Homo sapiens,UniProtKB:O14786
cell_surface_UniProtKB,,GABRA4,9606,Homo sapiens,UniProtKB:P48169
cell_surface_UniProtKB,,NGEF,9606,Homo sapiens,UniProtKB:Q8N5V2
cell_surface_UniProtKB,,CIB1,9606,Homo sapiens,UniProtKB:Q99828
cell_surface_UniProtKB,,GABRG3,9606,Homo sapiens,UniProtKB:Q99928
cell_surface_UniProtKB,,GABRG1,9606,Homo sapiens,UniProtKB:Q8N1C3
cell_surface_UniProtKB,,IL1RL2,9606,Homo sapiens,UniProtKB:Q9HB29
cell_surface_UniProtKB,,GRK5,9606,Homo sapiens,UniProtKB:P34947
cell_surface_UniProtKB,,GABRA3,9606,Homo sapiens,UniProtKB:P34903
cell_surface_UniProtKB,,GABRE,9606,Homo sapiens,UniProtKB:P78334
cell_surface_UniProtKB,,PERP,9606,Homo sapiens,UniProtKB:Q96FX8
cell_surface_UniProtKB,,CHRNA5,9606,Homo sapiens,UniProtKB:P30532
cell_surface_UniProtKB,,GLRA3,9606,Homo sapiens,UniProtKB:O75311
cell_surface_UniProtKB,,GRM3,9606,Homo sapiens,UniProtKB:Q14832
cell_surface_UniProtKB,,COL16A1,9606,Homo sapiens,UniProtKB:Q07092
cell_surface_UniProtKB,,ST14,9606,Homo sapiens,UniProtKB:Q9Y5Y6
cell_surface_UniProtKB,,CD226,9606,Homo sapiens,UniProtKB:Q15762
cell_surface_UniProtKB,,PRAG1,9606,Homo sapiens,UniProtKB:Q86YV5
cell_surface_UniProtKB,,S1PR3,9606,Homo sapiens,UniProtKB:Q99500
cell_surface_UniProtKB,,INTU,9606,Homo sapiens,UniProtKB:Q9ULD6
cell_surface_UniProtKB,,FRRS1L,9606,Homo sapiens,UniProtKB:Q9P0K9
cell_surface_UniProtKB,,PTPRC,9606,Homo sapiens,UniProtKB:P08575
cell_surface_UniProtKB,,GID8,9606,Homo sapiens,UniProtKB:Q9NWU2
cell_surface_UniProtKB,,ARHGEF19,9606,Homo sapiens,UniProtKB:Q8IW93
cell_surface_UniProtKB,,ILK,9606,Homo sapiens,UniProtKB:Q13418
cell_surface_UniProtKB,,GPR182,9606,Homo sapiens,UniProtKB:O15218
cell_surface_UniProtKB,,HBP1,9606,Homo sapiens,UniProtKB:O60381
cell_surface_UniProtKB,,MPIG6B,9606,Homo sapiens,UniProtKB:O95866
cell_surface_UniProtKB,,IL6ST,9606,Homo sapiens,UniProtKB:P40189
cell_surface_UniProtKB,,LOXL3,9606,Homo sapiens,UniProtKB:P58215
cell_surface_UniProtKB,,MMP14,9606,Homo sapiens,UniProtKB:P50281
cell_surface_UniProtKB,,ABCC4,9606,Homo sapiens,UniProtKB:O15439
cell_surface_UniProtKB,,CLSTN1,9606,Homo sapiens,UniProtKB:O94985
cell_surface_UniProtKB,,SIAH1,9606,Homo sapiens,UniProtKB:Q8IUQ4
cell_surface_UniProtKB,,LRG1,9606,Homo sapiens,UniProtKB:P02750
cell_surface_UniProtKB,,PDPK1,9606,Homo sapiens,UniProtKB:O15530
cell_surface_UniProtKB,,WLS,9606,Homo sapiens,UniProtKB:Q5T9L3
cell_surface_UniProtKB,,PLXNA4,9606,Homo sapiens,UniProtKB:Q9HCM2
cell_surface_UniProtKB,,NLGN4X,9606,Homo sapiens,UniProtKB:Q8N0W4
cell_surface_UniProtKB,,KCNJ5,9606,Homo sapiens,UniProtKB:P48544
cell_surface_UniProtKB,,SOX13,9606,Homo sapiens,UniProtKB:Q9UN79
cell_surface_UniProtKB,,CUL1,9606,Homo sapiens,UniProtKB:Q13616
cell_surface_UniProtKB,,PRKCH,9606,Homo sapiens,UniProtKB:P24723
cell_surface_UniProtKB,,CYP26B1,9606,Homo sapiens,UniProtKB:Q9NR63
cell_surface_UniProtKB,,CCL19,9606,Homo sapiens,UniProtKB:Q99731
cell_surface_UniProtKB,,IL4R,9606,Homo sapiens,UniProtKB:P24394
cell_surface_UniProtKB,,NDEL1,9606,Homo sapiens,UniProtKB:Q9GZM8
cell_surface_UniProtKB,,CD300A,9606,Homo sapiens,UniProtKB:Q9UGN4
cell_surface_UniProtKB,,DKK2,9606,Homo sapiens,UniProtKB:Q9UBU2
cell_surface_UniProtKB,,ANTXRL,9606,Homo sapiens,UniProtKB:A6NF34
cell_surface_UniProtKB,,FAM89B,9606,Homo sapiens,UniProtKB:Q8N5H3
cell_surface_UniProtKB,,GRK6,9606,Homo sapiens,UniProtKB:P43250
cell_surface_UniProtKB,,CA4,9606,Homo sapiens,UniProtKB:P22748
cell_surface_UniProtKB,,FRAT1,9606,Homo sapiens,UniProtKB:Q92837
cell_surface_UniProtKB,,ENOX1,9606,Homo sapiens,UniProtKB:Q8TC92
cell_surface_UniProtKB,,WNT3,9606,Homo sapiens,UniProtKB:P56703
cell_surface_UniProtKB,,LY6G5C,9606,Homo sapiens,UniProtKB:Q5SRR4
cell_surface_UniProtKB,,TECTB,9606,Homo sapiens,UniProtKB:Q96PL2
cell_surface_UniProtKB,,DACT2,9606,Homo sapiens,UniProtKB:Q5SW24
cell_surface_UniProtKB,,STX3,9606,Homo sapiens,UniProtKB:Q13277
cell_surface_UniProtKB,,FZD8,9606,Homo sapiens,UniProtKB:Q9H461
