trait_id,GeneID,Symbol,tax_id,Org_name,Bioentity
cytokine_UniProtKB,,EDAR,9606,Homo sapiens,UniProtKB:Q9UNE0
cytokine_UniProtKB,,OR2A4,9606,Homo sapiens,UniProtKB:O95047
cytokine_UniProtKB,,APOD,9606,Homo sapiens,UniProtKB:P05090
cytokine_UniProtKB,,ARG1,9606,Homo sapiens,UniProtKB:P05089
cytokine_UniProtKB,,NLRP1,9606,Homo sapiens,UniProtKB:Q9C000
cytokine_UniProtKB,,CD6,9606,Homo sapiens,UniProtKB:P30203
cytokine_UniProtKB,,PTK2B,9606,Homo sapiens,UniProtKB:Q14289
cytokine_UniProtKB,,TRIM15,9606,Homo sapiens,UniProtKB:Q9C019
cytokine_UniProtKB,,FOXC1,9606,Homo sapiens,UniProtKB:Q12948
cytokine_UniProtKB,,TRIM5,9606,Homo sapiens,UniProtKB:Q9C035
cytokine_UniProtKB,,PIDD1,9606,Homo sapiens,UniProtKB:Q9HB75
cytokine_UniProtKB,,LBP,9606,Homo sapiens,UniProtKB:P18428
cytokine_UniProtKB,,CCR9,9606,Homo sapiens,UniProtKB:P51686
cytokine_UniProtKB,,CCDC88B,9606,Homo sapiens,UniProtKB:A6NC98
cytokine_UniProtKB,,PSMB11,9606,Homo sapiens,UniProtKB:A5LHX3
cytokine_UniProtKB,,POLR2K,9606,Homo sapiens,UniProtKB:P53803
cytokine_UniProtKB,,PIAS4,9606,Homo sapiens,UniProtKB:Q8N2W9
cytokine_UniProtKB,,CXCL6,9606,Homo sapiens,UniProtKB:P80162
cytokine_UniProtKB,,CD55,9606,Homo sapiens,UniProtKB:P08174
cytokine_UniProtKB,,VPS4A,9606,Homo sapiens,UniProtKB:Q9UN37
cytokine_UniProtKB,,LTBP4,9606,Homo sapiens,UniProtKB:Q8N2S1
cytokine_UniProtKB,,IL21R,9606,Homo sapiens,UniProtKB:Q9HBE5
cytokine_UniProtKB,,PID1,9606,Homo sapiens,UniProtKB:Q7Z2X4
cytokine_UniProtKB,,C9JQL5,9606,Homo sapiens,UniProtKB:C9JQL5
cytokine_UniProtKB,,LY9,9606,Homo sapiens,UniProtKB:Q9HBG7
cytokine_UniProtKB,,UBE2J1,9606,Homo sapiens,UniProtKB:Q9Y385
cytokine_UniProtKB,,COL1A2,9606,Homo sapiens,UniProtKB:P08123
cytokine_UniProtKB,,NLRP9,9606,Homo sapiens,UniProtKB:Q7RTR0
cytokine_UniProtKB,,INPP5D,9606,Homo sapiens,UniProtKB:Q92835
cytokine_UniProtKB,,SCGB1A1,9606,Homo sapiens,UniProtKB:P11684
cytokine_UniProtKB,,PKP4,9606,Homo sapiens,UniProtKB:Q99569
cytokine_UniProtKB,,BAP1,9606,Homo sapiens,UniProtKB:Q92560
cytokine_UniProtKB,,SPOCK2,9606,Homo sapiens,UniProtKB:Q92563
cytokine_UniProtKB,,LRRC70,9606,Homo sapiens,UniProtKB:Q7Z2Q7
cytokine_UniProtKB,,EPX,9606,Homo sapiens,UniProtKB:P11678
cytokine_UniProtKB,,TANK,9606,Homo sapiens,UniProtKB:Q92844
cytokine_UniProtKB,,NR4A3,9606,Homo sapiens,UniProtKB:Q92570
cytokine_UniProtKB,,OTOP1,9606,Homo sapiens,UniProtKB:Q7RTM1
cytokine_UniProtKB,,PELI3,9606,Homo sapiens,UniProtKB:Q8N2H9
cytokine_UniProtKB,,CCL17,9606,Homo sapiens,UniProtKB:Q92583
cytokine_UniProtKB,,RAPGEF1,9606,Homo sapiens,UniProtKB:Q13905
cytokine_UniProtKB,,CRLF2,9606,Homo sapiens,UniProtKB:Q9HC73
cytokine_UniProtKB,,KRT8,9606,Homo sapiens,UniProtKB:P05787
cytokine_UniProtKB,,SUMO1,9606,Homo sapiens,UniProtKB:P63165
cytokine_UniProtKB,,C1QBP,9606,Homo sapiens,UniProtKB:Q07021
cytokine_UniProtKB,,KIF23,9606,Homo sapiens,UniProtKB:Q02241
cytokine_UniProtKB,,TNFRSF17,9606,Homo sapiens,UniProtKB:Q02223
cytokine_UniProtKB,,TMEM102,9606,Homo sapiens,UniProtKB:Q8N9M5
cytokine_UniProtKB,,CIT,9606,Homo sapiens,UniProtKB:O14578
cytokine_UniProtKB,,GATA3,9606,Homo sapiens,UniProtKB:P23771
cytokine_UniProtKB,,SOCS6,9606,Homo sapiens,UniProtKB:O14544
cytokine_UniProtKB,,SOCS3,9606,Homo sapiens,UniProtKB:O14543
cytokine_UniProtKB,,PTPRT,9606,Homo sapiens,UniProtKB:O14522
cytokine_UniProtKB,,PFKP,9606,Homo sapiens,UniProtKB:Q01813
cytokine_UniProtKB,,SOCS7,9606,Homo sapiens,UniProtKB:O14512
cytokine_UniProtKB,,SOCS2,9606,Homo sapiens,UniProtKB:O14508
cytokine_UniProtKB,,WNT10A,9606,Homo sapiens,UniProtKB:Q9GZT5
cytokine_UniProtKB,,TWSG1,9606,Homo sapiens,UniProtKB:Q9GZX9
cytokine_UniProtKB,,TAX1BP1,9606,Homo sapiens,UniProtKB:Q86VP1
cytokine_UniProtKB,,LILRA5,9606,Homo sapiens,UniProtKB:A6NI73
cytokine_UniProtKB,,CYBA,9606,Homo sapiens,UniProtKB:P13498
cytokine_UniProtKB,,BMP1,9606,Homo sapiens,UniProtKB:P13497
cytokine_UniProtKB,,SLAMF1,9606,Homo sapiens,UniProtKB:Q13291
cytokine_UniProtKB,,PDCD10,9606,Homo sapiens,UniProtKB:Q9BUL8
cytokine_UniProtKB,,E2F8,9606,Homo sapiens,UniProtKB:A0AVK6
cytokine_UniProtKB,,PRKCE,9606,Homo sapiens,UniProtKB:Q02156
cytokine_UniProtKB,,KLHL13,9606,Homo sapiens,UniProtKB:Q9P2N7
cytokine_UniProtKB,,TRIB2,9606,Homo sapiens,UniProtKB:Q92519
cytokine_UniProtKB,,FAM3C,9606,Homo sapiens,UniProtKB:Q92520
cytokine_UniProtKB,,RAB11A,9606,Homo sapiens,UniProtKB:P62491
cytokine_UniProtKB,,WDR35,9606,Homo sapiens,UniProtKB:Q9P2L0
cytokine_UniProtKB,,SUZ12,9606,Homo sapiens,UniProtKB:Q15022
cytokine_UniProtKB,,TRAF4,9606,Homo sapiens,UniProtKB:Q9BUZ4
cytokine_UniProtKB,,KLHL9,9606,Homo sapiens,UniProtKB:Q9P2J3
cytokine_UniProtKB,,COMMD7,9606,Homo sapiens,UniProtKB:Q86VX2
cytokine_UniProtKB,,BEX3,9606,Homo sapiens,UniProtKB:Q00994
cytokine_UniProtKB,,SMPD3,9606,Homo sapiens,UniProtKB:Q9NY59
cytokine_UniProtKB,,IRF9,9606,Homo sapiens,UniProtKB:Q00978
cytokine_UniProtKB,,GPR17,9606,Homo sapiens,UniProtKB:Q13304
cytokine_UniProtKB,,JAK1,9606,Homo sapiens,UniProtKB:P23458
cytokine_UniProtKB,,RPS6KB1,9606,Homo sapiens,UniProtKB:P23443
cytokine_UniProtKB,,LGR4,9606,Homo sapiens,UniProtKB:Q9BXB1
cytokine_UniProtKB,,TIGIT,9606,Homo sapiens,UniProtKB:Q495A1
cytokine_UniProtKB,,CHMP5,9606,Homo sapiens,UniProtKB:Q9NZZ3
cytokine_UniProtKB,,CAMK2B,9606,Homo sapiens,UniProtKB:Q13554
cytokine_UniProtKB,,CAMK2G,9606,Homo sapiens,UniProtKB:Q13555
cytokine_UniProtKB,,CD80,9606,Homo sapiens,UniProtKB:P33681
cytokine_UniProtKB,,IRF5,9606,Homo sapiens,UniProtKB:Q13568
cytokine_UniProtKB,,LAPTM5,9606,Homo sapiens,UniProtKB:Q13571
cytokine_UniProtKB,,C1QTNF3,9606,Homo sapiens,UniProtKB:Q9BXJ4
cytokine_UniProtKB,,CHMP1A,9606,Homo sapiens,UniProtKB:Q9HD42
cytokine_UniProtKB,,CARD11,9606,Homo sapiens,UniProtKB:Q9BXL7
cytokine_UniProtKB,,PARP16,9606,Homo sapiens,UniProtKB:Q8N5Y8
cytokine_UniProtKB,,CLEC7A,9606,Homo sapiens,UniProtKB:Q9BXN2
cytokine_UniProtKB,,ALDH1A2,9606,Homo sapiens,UniProtKB:O94788
cytokine_UniProtKB,,INHBA,9606,Homo sapiens,UniProtKB:P08476
cytokine_UniProtKB,,MME,9606,Homo sapiens,UniProtKB:P08473
cytokine_UniProtKB,,BCL6,9606,Homo sapiens,UniProtKB:P41182
cytokine_UniProtKB,,BMP8A,9606,Homo sapiens,UniProtKB:Q7Z5Y6
cytokine_UniProtKB,,SPRED1,9606,Homo sapiens,UniProtKB:Q7Z699
cytokine_UniProtKB,,SPRED2,9606,Homo sapiens,UniProtKB:Q7Z698
cytokine_UniProtKB,,TNFRSF8,9606,Homo sapiens,UniProtKB:P28908
cytokine_UniProtKB,,CD38,9606,Homo sapiens,UniProtKB:P28907
cytokine_UniProtKB,,ADAR,9606,Homo sapiens,UniProtKB:P55265
cytokine_UniProtKB,,JAGN1,9606,Homo sapiens,UniProtKB:Q8N5M9
cytokine_UniProtKB,,RPS3,9606,Homo sapiens,UniProtKB:P23396
cytokine_UniProtKB,,EDA,9606,Homo sapiens,UniProtKB:Q92838
cytokine_UniProtKB,,PPARGC1A,9606,Homo sapiens,UniProtKB:Q9UBK2
cytokine_UniProtKB,,INHBE,9606,Homo sapiens,UniProtKB:P58166
cytokine_UniProtKB,,TAB3,9606,Homo sapiens,UniProtKB:Q8N5C8
cytokine_UniProtKB,,NFKB2,9606,Homo sapiens,UniProtKB:Q00653
cytokine_UniProtKB,,LAG3,9606,Homo sapiens,UniProtKB:P18627
cytokine_UniProtKB,,TRIM25,9606,Homo sapiens,UniProtKB:Q14258
cytokine_UniProtKB,,STX8,9606,Homo sapiens,UniProtKB:Q9UNK0
cytokine_UniProtKB,,SELPLG,9606,Homo sapiens,UniProtKB:Q14242
cytokine_UniProtKB,,EIF4A2,9606,Homo sapiens,UniProtKB:Q14240
cytokine_UniProtKB,,PARP14,9606,Homo sapiens,UniProtKB:Q460N5
cytokine_UniProtKB,,SMAD7,9606,Homo sapiens,UniProtKB:O15105
cytokine_UniProtKB,,IGF1,9606,Homo sapiens,UniProtKB:P05019
cytokine_UniProtKB,,IFNA16,9606,Homo sapiens,UniProtKB:P05015
cytokine_UniProtKB,,IFNA4,9606,Homo sapiens,UniProtKB:P05014
cytokine_UniProtKB,,IFNA6,9606,Homo sapiens,UniProtKB:P05013
cytokine_UniProtKB,,IFNW1,9606,Homo sapiens,UniProtKB:P05000
cytokine_UniProtKB,,EBI3,9606,Homo sapiens,UniProtKB:Q14213
cytokine_UniProtKB,,PSMA6,9606,Homo sapiens,UniProtKB:P60900
cytokine_UniProtKB,,RPL13A,9606,Homo sapiens,UniProtKB:P40429
cytokine_UniProtKB,,MSMP,9606,Homo sapiens,UniProtKB:Q1L6U9
cytokine_UniProtKB,,IFNGR1,9606,Homo sapiens,UniProtKB:P15260
cytokine_UniProtKB,,CDC14C,9606,Homo sapiens,UniProtKB:A4D256
