"55973","cell_surface_NCBI"
"10134","cell_surface_NCBI"
"596","cell_surface_NCBI"
"613","cell_surface_NCBI"
"623","cell_surface_NCBI"
"624","cell_surface_NCBI"
"627","cell_surface_NCBI"
"633","cell_surface_NCBI"
"329","cell_surface_NCBI"
"330","cell_surface_NCBI"
"27302","cell_surface_NCBI"
"650","cell_surface_NCBI"
"652","cell_surface_NCBI"
"654","cell_surface_NCBI"
"655","cell_surface_NCBI"
"657","cell_surface_NCBI"
"659","cell_surface_NCBI"
"91653","cell_surface_NCBI"
"673","cell_surface_NCBI"
"10902","cell_surface_NCBI"
"682","cell_surface_NCBI"
"8927","cell_surface_NCBI"
"100131137","cell_surface_NCBI"
"684","cell_surface_NCBI"
"151888","cell_surface_NCBI"
"696","cell_surface_NCBI"
"8945","cell_surface_NCBI"
"100141515","cell_surface_NCBI"
"56913","cell_surface_NCBI"
"708","cell_surface_NCBI"
"718","cell_surface_NCBI"
"51161","cell_surface_NCBI"
"722","cell_surface_NCBI"
"725","cell_surface_NCBI"
"727","cell_surface_NCBI"
"728","cell_surface_NCBI"
"762","cell_surface_NCBI"
"768","cell_surface_NCBI"
"23523","cell_surface_NCBI"
"57685","cell_surface_NCBI"
"774","cell_surface_NCBI"
"775","cell_surface_NCBI"
"10369","cell_surface_NCBI"
"27092","cell_surface_NCBI"
"23705","cell_surface_NCBI"
"799","cell_surface_NCBI"
"10203","cell_surface_NCBI"
"811","cell_surface_NCBI"
"50632","cell_surface_NCBI"
"820","cell_surface_NCBI"
"821","cell_surface_NCBI"
"726","cell_surface_NCBI"
"843","cell_surface_NCBI"
"836","cell_surface_NCBI"
"841","cell_surface_NCBI"
"846","cell_surface_NCBI"
"857","cell_surface_NCBI"
"859","cell_surface_NCBI"
"867","cell_surface_NCBI"
"23624","cell_surface_NCBI"
"152137","cell_surface_NCBI"
"55704","cell_surface_NCBI"
"887","cell_surface_NCBI"
"6347","cell_surface_NCBI"
"6370","cell_surface_NCBI"
"6351","cell_surface_NCBI"
"6352","cell_surface_NCBI"
"1230","cell_surface_NCBI"
"2826","cell_surface_NCBI"
"729230","cell_surface_NCBI"
"1232","cell_surface_NCBI"
"1234","cell_surface_NCBI"
"1235","cell_surface_NCBI"
"1236","cell_surface_NCBI"
"10803","cell_surface_NCBI"
"9398","cell_surface_NCBI"
"135228","cell_surface_NCBI"
"929","cell_surface_NCBI"
"977","cell_surface_NCBI"
"11126","cell_surface_NCBI"
"9332","cell_surface_NCBI"
"8763","cell_surface_NCBI"
"57126","cell_surface_NCBI"
"4064","cell_surface_NCBI"
"930","cell_surface_NCBI"
"909","cell_surface_NCBI"
"910","cell_surface_NCBI"
"911","cell_surface_NCBI"
"912","cell_surface_NCBI"
"913","cell_surface_NCBI"
"914","cell_surface_NCBI"
"4345","cell_surface_NCBI"
"131450","cell_surface_NCBI"
"344807","cell_surface_NCBI"
"30835","cell_surface_NCBI"
"933","cell_surface_NCBI"
"10666","cell_surface_NCBI"
"100133941","cell_surface_NCBI"
"51744","cell_surface_NCBI"
"919","cell_surface_NCBI"
"57124","cell_surface_NCBI"
"939","cell_surface_NCBI"
"29126","cell_surface_NCBI"
"80381","cell_surface_NCBI"
"940","cell_surface_NCBI"
"23607","cell_surface_NCBI"
"11314","cell_surface_NCBI"
"342510","cell_surface_NCBI"
"100131439","cell_surface_NCBI"
"146722","cell_surface_NCBI"
"146894","cell_surface_NCBI"
"51293","cell_surface_NCBI"
"945","cell_surface_NCBI"
"947","cell_surface_NCBI"
"948","cell_surface_NCBI"
"951","cell_surface_NCBI"
"952","cell_surface_NCBI"
"915","cell_surface_NCBI"
"916","cell_surface_NCBI"
"917","cell_surface_NCBI"
"920","cell_surface_NCBI"
"958","cell_surface_NCBI"
"959","cell_surface_NCBI"
"960","cell_surface_NCBI"
"4179","cell_surface_NCBI"
"961","cell_surface_NCBI"
"962","cell_surface_NCBI"
"921","cell_surface_NCBI"
"963","cell_surface_NCBI"
"1604","cell_surface_NCBI"
"965","cell_surface_NCBI"
"966","cell_surface_NCBI"
"922","cell_surface_NCBI"
"923","cell_surface_NCBI"
"967","cell_surface_NCBI"
"968","cell_surface_NCBI"
"969","cell_surface_NCBI"
"924","cell_surface_NCBI"
"972","cell_surface_NCBI"
"974","cell_surface_NCBI"
"941","cell_surface_NCBI"
"975","cell_surface_NCBI"
"3732","cell_surface_NCBI"
"9308","cell_surface_NCBI"
"8832","cell_surface_NCBI"
"942","cell_surface_NCBI"
"925","cell_surface_NCBI"
"926","cell_surface_NCBI"
"927","cell_surface_NCBI"
"928","cell_surface_NCBI"
"22918","cell_surface_NCBI"
"10225","cell_surface_NCBI"
"4267","cell_surface_NCBI"
"83692","cell_surface_NCBI"
"978","cell_surface_NCBI"
"11140","cell_surface_NCBI"
"998","cell_surface_NCBI"
"64866","cell_surface_NCBI"
"999","cell_surface_NCBI"
"1012","cell_surface_NCBI"
"1015","cell_surface_NCBI"
"1000","cell_surface_NCBI"
"64405","cell_surface_NCBI"
"1003","cell_surface_NCBI"
"1007","cell_surface_NCBI"
"222256","cell_surface_NCBI"
"50937","cell_surface_NCBI"
"634","cell_surface_NCBI"
"1048","cell_surface_NCBI"
